relative_path,absolute_path,file_name,extension,size_bytes,sha256,git_tracked,last_git_commit,category,classification,referenced_by_code,referenced_by_test,referenced_by_ci,referenced_by_governance,move_recommendation,destination_path,reason,status
design/claude-design-mvp1/prompts/journeys/P04_INSPECTOR_STARTUP_PACK.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P04_INSPECTOR_STARTUP_PACK.md,P04_INSPECTOR_STARTUP_PACK.md,.md,1116,7e5291f40f99656b83b6072502bfcdf9e9e1d10efa92246992a371a9b0915c54,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P05_EXECUTION_MODE_GATE.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P05_EXECUTION_MODE_GATE.md,P05_EXECUTION_MODE_GATE.md,.md,909,49b8b5468df935a980521d23a658e67d5be82a9534e0d35095e0ff37bb3fac5e,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P06A_PHYSICAL_JOURNEY_AND_CHECKIN.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P06A_PHYSICAL_JOURNEY_AND_CHECKIN.md,P06A_PHYSICAL_JOURNEY_AND_CHECKIN.md,.md,1099,0b5d195e25a84be412dfa6ad4a7a876d8ebe43cbe820282a4158d5cfc42a272c,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P06B_VIRTUAL_SESSION_AND_VERIFICATION.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P06B_VIRTUAL_SESSION_AND_VERIFICATION.md,P06B_VIRTUAL_SESSION_AND_VERIFICATION.md,.md,1052,ebfbcd71f600a25f5d720d4103543ffd410fb84842e90eec90d83145a1c9feed,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P07_INSPECTION_EXECUTION.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P07_INSPECTION_EXECUTION.md,P07_INSPECTION_EXECUTION.md,.md,1154,6dff8d241910ed126e0ed8213be1e5e1f9279c6d67605dc8f69bba08452f54cb,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P08_EVIDENCE_FINDINGS_VIOLATIONS_ACTIONS.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P08_EVIDENCE_FINDINGS_VIOLATIONS_ACTIONS.md,P08_EVIDENCE_FINDINGS_VIOLATIONS_ACTIONS.md,.md,1242,7b58a35b2613bc696688cc8b43a03678164f397e3ccd2c2d95752082d87a2e4d,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P09_IMMUTABLE_SUBMISSION.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P09_IMMUTABLE_SUBMISSION.md,P09_IMMUTABLE_SUBMISSION.md,.md,1025,c43a9c55faf84fb9e32b3c535d435ba982027e7ff2b40e3d39fb6e108acd210b,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P10_LEVEL_TWO_REVIEW.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P10_LEVEL_TWO_REVIEW.md,P10_LEVEL_TWO_REVIEW.md,.md,1078,fff8dd104c3d82ce1f9d311e9457fcfa45b7220fba83c68842f93bed626afd81,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P11_RETURN_CORRECTION_RESUBMISSION.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P11_RETURN_CORRECTION_RESUBMISSION.md,P11_RETURN_CORRECTION_RESUBMISSION.md,.md,1099,2d2fef79d550e9a49b45473b45bbd68b1fda1fa6ad5f8d3987a5a181869868c4,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/journeys/P12_FACTORY360_AND_OPERATIONS.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/journeys/P12_FACTORY360_AND_OPERATIONS.md,P12_FACTORY360_AND_OPERATIONS.md,.md,1276,420341dfa7ab39c8dc09cfc18be8ede6be336d9efea5e2fd8f52adb82b26a8a3,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/ARABIC_RTL_ACCESSIBILITY_AND_RESPONSIVE.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/ARABIC_RTL_ACCESSIBILITY_AND_RESPONSIVE.md,ARABIC_RTL_ACCESSIBILITY_AND_RESPONSIVE.md,.md,1003,6ce6aff7aa551148e10e3f7ee8e9a643c4a8cb05454d0a9aaba9141e39673429,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/AUTHENTICATED_LIVE_OPERATIONS_MAP.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/AUTHENTICATED_LIVE_OPERATIONS_MAP.md,AUTHENTICATED_LIVE_OPERATIONS_MAP.md,.md,907,4d8bb7da7bd3aa57077c27216483a86d12b2d95b08c75771fc3a92f75002f75b,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/EVIDENCE_MEDIA_AND_ANNOTATION.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/EVIDENCE_MEDIA_AND_ANNOTATION.md,EVIDENCE_MEDIA_AND_ANNOTATION.md,.md,882,cea4bfafc043ccef94973f48f9d663d6436c53464678bde10fd8d3fc4c4da839,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/GIS_GEOFENCE_AND_ROUTE_DESIGN.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/GIS_GEOFENCE_AND_ROUTE_DESIGN.md,GIS_GEOFENCE_AND_ROUTE_DESIGN.md,.md,991,5b9490726c6901da22280ae0272c1d69810954c720c6b7a6284d35d2904c71b7,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/NOTIFICATIONS_SLA_AND_REALTIME_ALERTS.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/NOTIFICATIONS_SLA_AND_REALTIME_ALERTS.md,NOTIFICATIONS_SLA_AND_REALTIME_ALERTS.md,.md,918,753362909f181dcda4e9cb1e9bbeecba99b1e6ef039e04b222a49de1a11a4d9c,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/OFFLINE_SYNC_CONFLICT_AND_RECOVERY.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/OFFLINE_SYNC_CONFLICT_AND_RECOVERY.md,OFFLINE_SYNC_CONFLICT_AND_RECOVERY.md,.md,861,2672e53b6a3c8c662c7fd7627f74d960d432090898a64f4cca0f644a70650edf,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/REVIEW_AND_VERSION_COMPARISON.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/REVIEW_AND_VERSION_COMPARISON.md,REVIEW_AND_VERSION_COMPARISON.md,.md,784,a0844c0e6411a92e020f1cf81449f984eeec1233f07a260c4085cdafcafa6644,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/systems/VIRTUAL_VIDEO_SESSION.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/systems/VIRTUAL_VIDEO_SESSION.md,VIRTUAL_VIDEO_SESSION.md,.md,919,93488836e5570752af0178f24e73b685e0457f4f2dfad11a0644ceecd48a210d,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/verification/CODE_COMPATIBILITY_AUDIT.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/verification/CODE_COMPATIBILITY_AUDIT.md,CODE_COMPATIBILITY_AUDIT.md,.md,837,93b175089a1a50b46c1b1669e7c605b7790e7b4d604b55819945320e909bb3ad,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,false,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/verification/FINAL_DESIGN_RELEASE_PROMPT.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/verification/FINAL_DESIGN_RELEASE_PROMPT.md,FINAL_DESIGN_RELEASE_PROMPT.md,.md,920,ac82b5facc6ee6b0454784afc4380bbbcd6f55648028902629ff8438298b401f,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,false,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/verification/STORYBOARD_COVERAGE_AUDIT.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/verification/STORYBOARD_COVERAGE_AUDIT.md,STORYBOARD_COVERAGE_AUDIT.md,.md,792,0d9c5b38585a9fe69b1403f01d0db80d3ed44bfcf4c9a4f3d07b0cbb7e7646cb,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,false,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
design/claude-design-mvp1/prompts/verification/UX_ACCEPTANCE_CERTIFICATION.md,/Users/vikramindla/Documents/GitHub/Inspection/design/claude-design-mvp1/prompts/verification/UX_ACCEPTANCE_CERTIFICATION.md,UX_ACCEPTANCE_CERTIFICATION.md,.md,1011,005c439b3916fcde9ef7c3f72c021cb198b4ce53815fb1f89c690e4ef9e644d9,true,130cc6b67712acc182fb98d14e0b03c64849e309,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,false,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/CLAUDE_SESSION_PROTOCOL.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/CLAUDE_SESSION_PROTOCOL.md,CLAUDE_SESSION_PROTOCOL.md,.md,702,da316cb661ea68f661c2ce100efa60f971e782d638f64f0793c67c3d032224ec,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/DISASTER_RECOVERY.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/DISASTER_RECOVERY.md,DISASTER_RECOVERY.md,.md,694,3810138c1fff050f69a7e403a23016b26719c71c66350367980de268f41beddd,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/G4_GATE_REPORT.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/G4_GATE_REPORT.md,G4_GATE_REPORT.md,.md,1002,1d6f0c444dda617aa3987206cef2391799f4ea0d09342b19eddfbaaddfdeed2c,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/G4_INSTALLATION_RUNBOOK.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/G4_INSTALLATION_RUNBOOK.md,G4_INSTALLATION_RUNBOOK.md,.md,1967,aa31cdab2d515569ccd56193f72e9dbdb3007d013546507371d7333bb9b4a1ee,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/G5_ARCHITECTURE_AND_READINESS.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/G5_ARCHITECTURE_AND_READINESS.md,G5_ARCHITECTURE_AND_READINESS.md,.md,26050,abccf2e1b118da78adbaa51b472b76b551bb8d2a59b8b8286c06a176e07cd8ed,true,46466fbabf0078ee47e11b4d4d27aeff56ea99c4,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/G5_EXTERNAL_ASSESSMENT_RECONCILIATION.csv,/Users/vikramindla/Documents/GitHub/Inspection/docs/G5_EXTERNAL_ASSESSMENT_RECONCILIATION.csv,G5_EXTERNAL_ASSESSMENT_RECONCILIATION.csv,.csv,11786,9e811865c50748faa4a15b4c50b5414cdedc2779ec64424ff7f917aaafee3fe5,true,46466fbabf0078ee47e11b4d4d27aeff56ea99c4,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,false,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/G5_EXTERNAL_ASSESSMENT_RECONCILIATION.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/G5_EXTERNAL_ASSESSMENT_RECONCILIATION.md,G5_EXTERNAL_ASSESSMENT_RECONCILIATION.md,.md,37735,cd64089b1d38af7b495ddd731e29b02fd466a1565d6e2421656be0c34ccc52bb,true,46466fbabf0078ee47e11b4d4d27aeff56ea99c4,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/G5_LIVE_SCHEMA_RECONCILIATION.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/G5_LIVE_SCHEMA_RECONCILIATION.md,G5_LIVE_SCHEMA_RECONCILIATION.md,.md,2051,918ca8ae4eecdc03d3ba927752f06ad30d9c6f10a7f5c1c2618cba84bf5ffe9c,true,82c6ccb3c2a217e81ce263857ec76e121820460b,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/HUMAN_IN_THE_LOOP.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/HUMAN_IN_THE_LOOP.md,HUMAN_IN_THE_LOOP.md,.md,351,f08c593071ccdd45ed46ef0808f0a15084cf18c519f4f2e350694fd287b15956,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/MEMORY_ARCHITECTURE.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/MEMORY_ARCHITECTURE.md,MEMORY_ARCHITECTURE.md,.md,658,69972698d410a7dbbcedb4b527e90633998aeb76651d4cb653096666d29ab4c4,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/OBSIDIAN_SETUP.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/OBSIDIAN_SETUP.md,OBSIDIAN_SETUP.md,.md,592,c501973100e9e1c67bd59e15924f2a4e6ca3866bf85a74ec9781141dbb36fc10,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/SECURITY_AND_SECRETS.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/SECURITY_AND_SECRETS.md,SECURITY_AND_SECRETS.md,.md,604,b97ccf5b831a4ea50d1b87ea96e27be7846c1035f3b54ac350a4eefbbfaa0d5d,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/SOURCE_REFERENCES.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/SOURCE_REFERENCES.md,SOURCE_REFERENCES.md,.md,679,d708077779d73ee9574c4f916462228a0209ffa48ccc80ca815f24d7b20b8036,true,50daddd5f1e63dfc09dcc8ea8659a5ad85ca3a8a,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/gis/00-requirements-brief.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/gis/00-requirements-brief.md,00-requirements-brief.md,.md,18227,638fce2ef2e97b4f9c6e1ccb18c83bd3186dfb7a35f1d519d96970e302aac4a3,true,1397f7b6d185ef799d08f9f66be12390712946e5,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/gis/01-current-state-evidence.md,/Users/vikramindla/Documents/GitHub/Inspection/docs/gis/01-current-state-evidence.md,01-current-state-evidence.md,.md,6564,4c5b9cafd5c8917f7c679713f4c0bd77ee31657dfcf3ec4c88d73f2d8812112e,true,1397f7b6d185ef799d08f9f66be12390712946e5,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
docs/proposals/G5_DECISION_REGISTER_PATCH.csv,/Users/vikramindla/Documents/GitHub/Inspection/docs/proposals/G5_DECISION_REGISTER_PATCH.csv,G5_DECISION_REGISTER_PATCH.csv,.csv,6546,43a309f5de6797894b5a82c878a03ccbea51eed23d0f0d73afec5c7972da99ef,true,46466fbabf0078ee47e11b4d4d27aeff56ea99c4,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small authoritative design, architecture, or continuity contract.",DISCOVERED
outputs/cd-004/ACCEPTANCE_CHECKLIST_CD-004_R2.md,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/ACCEPTANCE_CHECKLIST_CD-004_R2.md,ACCEPTANCE_CHECKLIST_CD-004_R2.md,.md,3782,55b4338e3eb2c807d42dbd9f47e9e0b31272e338cba779854bd558b4c461451d,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,false,RETAIN,,"Small wiring map, acceptance checklist, manifest, or audit record used for continuity.",DISCOVERED
outputs/cd-004/ACCESSIBILITY_KEYBOARD_SPEC_CD-004_R2.md,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/ACCESSIBILITY_KEYBOARD_SPEC_CD-004_R2.md,ACCESSIBILITY_KEYBOARD_SPEC_CD-004_R2.md,.md,2554,9504f6702b23251a8cf0302e28a97b598e9bb2b0ef0ff93e744c403f29469803,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,false,RETAIN,,"Small wiring map, acceptance checklist, manifest, or audit record used for continuity.",DISCOVERED
outputs/cd-004/CD-004_Admin_Control_Plane_Home_R2.dc.html,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/CD-004_Admin_Control_Plane_Home_R2.dc.html,CD-004_Admin_Control_Plane_Home_R2.dc.html,.html,99436,266f6d69cccfee84e41368f55f07988ea5377d28ff2d21eb22759168515dbe5f,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,05_UI_UX_AND_STORYBOARDS,D. HUMAN_DOCUMENTATION_ONLY,false,false,false,false,MOVE,/Users/vikramindla/Desktop/Inspection Documentation/05_UI_UX_AND_STORYBOARDS/outputs/cd-004/CD-004_Admin_Control_Plane_Home_R2.dc.html,"Rendered design frame, browser export, or binary handoff artifact.",DISCOVERED
outputs/cd-004/CD-004_DESIGN_REVIEW_R2.md,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/CD-004_DESIGN_REVIEW_R2.md,CD-004_DESIGN_REVIEW_R2.md,.md,9201,2d04c61d03a316c2fc514db17f7990f626a5483613df6fd7cbfdfa8f78f78a39,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,GOVERNANCE,C. CLAUDE_OR_GOVERNANCE_REQUIRED,false,false,false,true,RETAIN,,"Small wiring map, acceptance checklist, manifest, or audit record used for continuity.",DISCOVERED
outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_1024.png,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_1024.png,CD-004_SCR-ADM-001_R2_ar_1024.png,.png,18048,907b068a406c7654d141ed63166e662194abc5547bc7abe7f501577c59881ef4,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,05_UI_UX_AND_STORYBOARDS,D. HUMAN_DOCUMENTATION_ONLY,false,false,false,false,MOVE,/Users/vikramindla/Desktop/Inspection Documentation/05_UI_UX_AND_STORYBOARDS/outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_1024.png,"Rendered design frame, browser export, or binary handoff artifact.",DISCOVERED
outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_dark_1440.png,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_dark_1440.png,CD-004_SCR-ADM-001_R2_ar_dark_1440.png,.png,21177,f70c6666450951738f1a6696572cb38a14a037df214d2010648680dfbce81e04,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,05_UI_UX_AND_STORYBOARDS,D. HUMAN_DOCUMENTATION_ONLY,false,false,false,false,MOVE,/Users/vikramindla/Desktop/Inspection Documentation/05_UI_UX_AND_STORYBOARDS/outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_dark_1440.png,"Rendered design frame, browser export, or binary handoff artifact.",DISCOVERED
outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_light_1440.png,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_light_1440.png,CD-004_SCR-ADM-001_R2_ar_light_1440.png,.png,18461,46734194616e592fe171007588d40e87cf99d67905e8e53b4ed9ed6b6959e776,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,05_UI_UX_AND_STORYBOARDS,D. HUMAN_DOCUMENTATION_ONLY,false,false,false,false,MOVE,/Users/vikramindla/Desktop/Inspection Documentation/05_UI_UX_AND_STORYBOARDS/outputs/cd-004/CD-004_SCR-ADM-001_R2_ar_light_1440.png,"Rendered design frame, browser export, or binary handoff artifact.",DISCOVERED
outputs/cd-004/CD-004_SCR-ADM-001_R2_closeup.png,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/CD-004_SCR-ADM-001_R2_closeup.png,CD-004_SCR-ADM-001_R2_closeup.png,.png,28360,1af48dd84520f291ed6bbf68cf9f1acbf6c32a7d32e8f9e982d3298126f84170,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,05_UI_UX_AND_STORYBOARDS,D. HUMAN_DOCUMENTATION_ONLY,false,false,false,false,MOVE,/Users/vikramindla/Desktop/Inspection Documentation/05_UI_UX_AND_STORYBOARDS/outputs/cd-004/CD-004_SCR-ADM-001_R2_closeup.png,"Rendered design frame, browser export, or binary handoff artifact.",DISCOVERED
outputs/cd-004/CD-004_SCR-ADM-001_R2_counterfactual.png,/Users/vikramindla/Documents/GitHub/Inspection/outputs/cd-004/CD-004_SCR-ADM-001_R2_counterfactual.png,CD-004_SCR-ADM-001_R2_counterfactual.png,.png,26067,3d111de4166935d8a6c1084415fb2ebbcc8f7b4cb6bf7a51a884943594ecffbd,true,5f9a6769cd8843e853c353f12105ded3eba94c2e,05_UI_UX_AND_STORYBOARDS,D. HUMAN_DOCUMENTATION_ONLY,false,false,false,false,MOVE,/Users/vikramindla/Desktop/Inspection Documentation/05_UI_UX_AND_STORYBOARDS/outputs/cd-004/CD-004_SCR-ADM-001_R2_counterfactual.png,"Rendered design frame, browser export, or binary handoff artifact.",DISCOVERED
